id,region,name,category,url,grade,SSLv2.0,SSLv3.0,TLSv1.0,TLSv1.1,TLSv1.2,TLSv1.3,dns_caa,issuer,key_size,key_alg,signature_alg,must_staple,sct,subject,is_valid,cert_chain_trust,beast,heartbleed,poodle,freak,ccs_injection,lucky_minus20,ticket_bleed,bleichenbacher,zombie_poodle,golden_doodle,zero_length_padding_oracle,sleeping_poodle,poodle_tls
268,Nordrhein-Westfalen,H Düsseldorf (FH),Public,www.hs-duesseldorf.de,A,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,hs-duesseldorf.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
270,Nordrhein-Westfalen,H Hamm-Lippstadt in Hamm (FH),Public,www.hshl.de,B,False,False,True,True,True,True,False,DFN-Verein Global Issuing CA,4096,RSA,SHA256withRSA,False,True,hshl.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
269,Nordrhein-Westfalen,Westfälische H in Gelsenkirchen/Bocholt/Recklinghausen (FH) in Bocholt,Public,www.w-hs.de,A+,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.w-hs.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
271,Nordrhein-Westfalen,Technische Hochschule Köln (FH) in Gummersbach,Public,www.th-koeln.de,B,False,False,True,True,True,False,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.th-koeln.de,True,False,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
274,Nordrhein-Westfalen,H Niederrhein in Krefeld (FH),Public,www.hs-niederrhein.de,A+,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.hs-niederrhein.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
273,Nordrhein-Westfalen,FH Münster in Münster,Public,www.fh-muenster.de,A+,False,False,False,False,True,False,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.fh-muenster.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
275,Nordrhein-Westfalen,H Rhein-Waal in Kleve (FH),Public,www.hochschule-rhein-waal.de,B,False,False,True,True,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,www.hochschule-rhein-waal.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
276,Nordrhein-Westfalen,FH Südwestfalen in Hagen,Public,www.fh-swf.de,B,False,False,True,True,True,False,False,DFN-Verein Global Issuing CA,8192,RSA,SHA256withRSA,False,True,www.fh-swf.de,True,False,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
277,Nordrhein-Westfalen,H Ruhr-West (FH) in Bottrop,Public,www.hochschule-ruhr-west.de,A,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.hochschule-ruhr-west.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
272,Nordrhein-Westfalen,TH Ostwestfalen-Lippe in Lemgo/Detmold/Höxter in Detmold (FH),Public,www.th-owl.de,B,False,False,True,True,True,False,False,DFN-Verein Certification Authority 2,2048,RSA,SHA256withRSA,False,True,th-owl.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
278,Nordrhein-Westfalen,Fliedner Fachhochschule Düsseldorf (FH),Private,www.fliedner-fachhochschule.de,A,False,False,False,False,True,True,False,RapidSSL TLS RSA CA G1,2048,RSA,SHA256withRSA,False,True,fliedner-fachhochschule.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
279,Nordrhein-Westfalen,"Kolping H, Köln (FH)",Private,www.kolping-hochschule.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,kolping-hochschule.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
281,Nordrhein-Westfalen,EBZ Business School Bochum (FH),Private,www.ebz-business-school.de,A+,False,False,False,False,True,True,False,Sectigo RSA Domain Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,www.ebz-business-school.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
280,Nordrhein-Westfalen,TH Georg Agricola Bochum (FH),Private,www.thga.de,A+,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,4096,RSA,SHA256withRSA,False,True,www.thga.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
283,Nordrhein-Westfalen,IST-Hochschule für Management Düsseldorf (FH),Private,www.ist-hochschule.de,A+,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,ist-hochschule.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
282,Nordrhein-Westfalen,H für Finanzwirtschaft & Management Bonn (FH),Private,www.s-hochschule.de,A,False,False,False,False,True,True,False,RapidSSL TLS RSA CA G1,2048,RSA,SHA256withRSA,False,True,s-hochschule.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
284,Nordrhein-Westfalen,SRH Hochschule Nordrhein-Westfalen Hamm in Hamm (FH),Private,www.srh-hochschule-nrw.de,A+,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,srh-hochschule-nrw.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
286,Nordrhein-Westfalen,Rheinische FH Köln in Köln (FH),Private,www.rfh-koeln.de,B,False,False,True,True,True,False,False,R3,4096,RSA,SHA256withRSA,False,True,rfh-koeln.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
285,Nordrhein-Westfalen,"CBS International Business School, Campus Köln (FH)",Private,cbs.de,B,False,False,True,True,True,True,False,GTS CA 1P5,2048,RSA,SHA256withRSA,False,True,cbs.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
288,Nordrhein-Westfalen,FH der Diakonie Bielefeld-Bethel (FH),Private,www.fh-diakonie.de,B,False,False,True,True,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,www.fh-diakonie.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
289,Nordrhein-Westfalen,"Evang. Hochschule Rheinland-Westfalen-Lippe, Bochum (FH)",Private,www.evh-bochum.de,B,False,False,True,True,True,True,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.evh-bochum.de,True,False,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
291,Rheinland-Pfalz,Technische Hochschule Bingen (FH),Public,www.th-bingen.de,A+,False,False,False,False,True,True,True,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.th-bingen.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
290,Nordrhein-Westfalen,Kath. Hochschule Nordrhein-Westfalen in Aachen (FH),Private,www.katho-nrw.de,A,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,4096,RSA,SHA256withRSA,False,True,www.katho-nrw.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
292,Rheinland-Pfalz,Hochschule Kaiserslautern in Kaiserslautern (FH),Public,www.hs-kl.de,B,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.hs-kl.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
287,Nordrhein-Westfalen,FH der Wirtschaft Paderborn in Bergisch-Gladbach (FH),Private,www.fhdw.de,A,False,False,False,False,True,True,False,GTS CA 1P5,2048,RSA,SHA256withRSA,False,True,*.fhdw.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
293,Rheinland-Pfalz,Hochschule Koblenz (FH) in Höhr-Grenzhausen,Public,www.hs-koblenz.de,A+,False,False,False,False,True,True,False,GEANT OV RSA CA 4,2048,RSA,SHA384withRSA,False,True,www.hs-koblenz.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
294,Rheinland-Pfalz,Hochschule für Wirtschaft und Gesellschaft Ludwigshafen (FH),Public,www.hwg-lu.de,A,False,False,False,False,True,False,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.hwg-lu.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
295,Rheinland-Pfalz,Hochschule Mainz (FH),Public,www.hs-mainz.de,A+,False,False,False,False,True,True,True,DFN-Verein Global Issuing CA,4096,RSA,SHA256withRSA,False,True,hs-mainz.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
296,Rheinland-Pfalz,Hochschule Trier (FH) in Birkenfeld,Public,www.hochschule-trier.de,A,False,False,False,False,True,True,True,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.hochschule-trier.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
297,Rheinland-Pfalz,Hochschule Worms (FH),Public,www.hs-worms.de,A,False,False,False,False,True,False,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.hs-worms.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
299,Rheinland-Pfalz,Cusanus Hochschule für Gesellschaftsgestaltung Bernkastel-Kues (FH),Private,www.cusanus-hochschule.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,cusanus-hochschule.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
298,Rheinland-Pfalz,Katholische Hochschule Mainz (FH),Private,www.kh-mz.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,www.kh-mz.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
300,Saarland,H für Technik und Wirtschaft des Saarlandes Saarbrücken (FH),Public,www.htwsaar.de,A+,False,False,False,False,True,True,True,DFN-Verein Global Issuing CA,4096,RSA,SHA256withRSA,False,True,htwsaar.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
302,Sachsen,"H für Technik und Wirtschaft Dresden, Hochschule für angewandte Wissenschaften (FH)",Public,www.htw-dresden.de,A+,False,False,False,False,True,False,False,DFN-Verein Global Issuing CA,4096,RSA,SHA256withRSA,False,True,www.htw-dresden.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
304,Sachsen,"H Mittweida (University of Applied Sciences), Hochschule für angewandte Wissenschaften (FH)",Public,www.hs-mittweida.de,A+,False,False,False,False,True,True,True,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.hs-mittweida.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
301,Saarland,"Deutsche Hochschule für Prävention und Gesundheitsmanagement, Saarbrücken (FH)",Private,www.dhfpg.de,B,False,True,True,True,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,www.dhfpg.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
303,Sachsen,"H für Technik, Wirtschaft und Kultur Leipzig, Hochschule für angewandte Wissenschaften (FH)",Public,www.htwk-leipzig.de,B,False,False,True,True,True,True,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.htwk-leipzig.de,True,False,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
306,Sachsen,"Westsächsische H Zwickau, Hochschule für angewandte Wissenschaften (FH)",Public,www.fh-zwickau.de,A+,False,False,False,False,True,True,True,Sectigo RSA Organization Validation Secure Server CA,4096,RSA,SHA256withRSA,False,True,www.fh-zwickau.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
305,Sachsen,"H Zittau/Görlitz, Hochschule für angewandte Wissenschaften (FH)",Public,www.hszg.de,A+,False,False,False,False,True,True,True,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,hszg.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
310,Sachsen-Anhalt,H Magdeburg-Stendal in Magdeburg (FH),Public,www.h2.de,A+,False,False,False,False,True,True,True,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.hs-magdeburg.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
308,Sachsen,Fachhochschule Dresden (FH),Private,www.fh-dresden.eu,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,afbb.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
307,Sachsen,Evangelische Hochschule Dresden in Dresden (FH),Private,www.ehs-dresden.de,B,False,False,True,True,True,False,False,GEANT OV RSA CA 4,2048,RSA,SHA384withRSA,False,True,ehs-dresden.de,True,False,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
309,Sachsen-Anhalt,H Anhalt in Bernburg (FH),Public,www.hs-anhalt.de,A,False,False,False,False,True,True,False,RapidSSL Global TLS RSA4096 SHA256 2022 CA1,2048,RSA,SHA256withRSA,False,True,hs-anhalt.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
311,Sachsen-Anhalt,Hochschule Merseburg (FH),Public,www.hs-merseburg.de,A+,False,False,False,False,True,True,True,DFN-Verein Global Issuing CA,4096,RSA,SHA256withRSA,False,True,www.hs-merseburg.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
312,Schleswig-Holstein,Hochschule Flensburg (FH),Public,www.hs-flensburg.de,A+,False,False,False,False,True,True,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.hs-flensburg.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
313,Schleswig-Holstein,"FH Westküste, Heide",Public,www.fh-westkueste.de,A,False,False,False,False,True,False,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.fh-westkueste.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
315,Schleswig-Holstein,Technische Hochschule Lübeck (FH),Public,www.th-luebeck.de,B,False,False,True,True,True,True,True,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www-pm.th-luebeck.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
314,Schleswig-Holstein,FH Kiel,Public,www.fh-kiel.de,A+,False,False,False,False,True,False,False,DFN-Verein Global Issuing CA,4096,RSA,SHA256withRSA,False,True,www.fh-kiel.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
317,Schleswig-Holstein,FH Wedel (FH),Private,www.fh-wedel.de,B,False,False,True,True,True,True,False,Sectigo RSA Domain Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,*.fh-wedel.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
318,Schleswig-Holstein,"DHSH - Duale Hochschule Schleswig-Holstein, Kiel (FH)",Private,www.dhsh.de,A,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,www.dhsh.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
319,Thüringen,FH Erfurt,Public,www.fh-erfurt.de,A+,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.fh-erfurt.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
320,Thüringen,Ernst-Abbe-Hochschule Jena (FH),Public,www.eah-jena.de,A+,False,False,False,False,True,False,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.eah-jena.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
316,Schleswig-Holstein,Hochschule der Wirtschaft (Nordakademie) Elmshorn (FH),Private,www.nordakademie.de,A+,False,False,False,False,True,True,True,R3,2048,RSA,SHA256withRSA,False,True,www.nordakademie.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
321,Thüringen,Hochschule Nordhausen (FH),Public,www.hs-nordhausen.de,B,False,False,True,True,True,False,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.hs-nordhausen.de,True,False,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
322,Thüringen,Hochschule Schmalkalden (FH),Public,www.hs-schmalkalden.de,A+,False,False,False,False,True,True,False,USERTrust RSA Certification Authority,4096,RSA,SHA384withRSA,False,False,GEANT OV RSA CA 4,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
324,Baden-Württemberg,FH für öffentliche Verwaltung Kehl (Verw-FH),Public,www.hs-kehl.de,M,False,False,False,False,False,False,False,,0,,,False,False,,False,False,False,False,False,False,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
323,Thüringen,SRH FH für Gesundheit Gera (FH),Private,www.srh-gesundheitshochschule.de,A+,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,srh-gesundheitshochschule.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
326,Baden-Württemberg,FH für Rechtspflege Schwetzingen (Verw-FH),Public,www.fh-schwetzingen.de,M,False,False,False,False,False,False,False,,0,,,False,False,,False,False,False,False,False,False,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
325,Baden-Württemberg,Hochschule Ludwigsburg für öffentliche Verwaltung und Finanzen (Verw-FH),Public,www.hs-ludwigsburg.de,B,False,False,False,False,True,True,False,Sectigo RSA Organization Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,www.hs-ludwigsburg.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
327,Baden-Württemberg,Staatl. H für Polizei Villingen-Schwenningen (Verw-FH),Public,www.hfpol-bw.de,A,False,False,False,False,True,False,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,*.hfpol-bw.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
328,Bayern,Hochschule für den öffentlichen Dienst in Bayern Standort Fürstenfeldbruck (Polizei) (Verw-FH),Public,www.fhvr.bayern.de,A+,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,www.fhvr.bayern.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
329,Brandenburg,Hochschule der Polizei Brandenburg in Oranienburg (Verw-FH),Public,hpolbb.de,B,False,False,True,True,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,hpolbb.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
332,Hessen,FH für Archivwesen Marburg (Verw-FH),Public,www.archivschule.de,A,False,False,False,False,True,True,False,Sectigo RSA Domain Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,archivschule.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
335,Mecklenburg-Vorpommern,"FH für öffentliche Verwaltung, Polizei und Rechtspflege in Güstrow (Verw-FH)",Public,www.fh-guestrow.de,M,False,False,False,False,False,False,False,,0,,,False,False,,False,False,False,False,False,False,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
333,Hessen,Hessische Hochschule für Finanzen und Rechtspflege Rotenburg (Verw-FH),Public,studienzentrum-rotenburg.hessen.de,A+,False,False,False,False,True,True,False,SwissSign RSA TLS OV ICA 2021 - 1,4096,RSA,SHA256withRSA,False,True,myra1.hessen.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
334,Hessen,Hessische Hochschule für Polizei und Verwaltung Wiesbaden in Gießen (Verw-FH),Public,hoems.hessen.de,A+,False,False,False,False,True,True,False,SwissSign RSA TLS OV ICA 2021 - 1,4096,RSA,SHA256withRSA,False,True,myra2.hessen.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
336,Niedersachsen,Norddeutsche Hochschule für Rechtspflege Hildesheim (Verw-FH),Public,www.hr-nord.niedersachsen.de,T,False,False,False,False,True,True,False,RapidSSL Global TLS RSA4096 SHA256 2022 CA1,2048,RSA,SHA256withRSA,False,True,*.webspaceconfig.de,False,True,False,False,False,False,unknown,unknown,unknown,unknown,not vulnerable,not vulnerable,not vulnerable,not vulnerable,unknown
331,Hamburg,Akademie der Polizei Hamburg (Verw-FH),Public,akademie-der-polizei.hamburg.de,B,False,False,True,True,True,True,False,United Trust,2048,RSA,SHA256withRSA,False,True,*.hamburg.de,True,True,True,False,False,False,not vulnerable,test failed,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
330,Bremen,H für öffentliche Verwaltung Bremen (Verw-FH),Public,www.hfoev.bremen.de,A+,False,False,False,False,True,True,True,R3,2048,RSA,SHA256withRSA,False,True,hbh.bremen.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
337,Nordrhein-Westfalen,FH für Rechtspflege NW in Bad Münstereifel (Verw-FH),Public,www.fhr.nrw.de,A+,False,False,False,False,True,False,False,TeleSec ServerPass Class 2 CA,4096,RSA,SHA256withRSA,False,True,www.vg-aachen.nrw.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
339,Rheinland-Pfalz,Hochschule für Finanzen Rheinland-Pfalz (HFin) in Edenkoben (Verw-FH),Public,landesfinanzschule-edenkoben.fin-rlp.de,A,False,False,False,False,True,True,False,R3,384,EC,SHA256withRSA,False,True,*.fin-rlp.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
338,Nordrhein-Westfalen,Hochschule für Polizei und öffentliche Verwaltung NW in Aachen (Verw-FH),Public,www.hspv.nrw.de,A+,False,False,False,False,True,False,False,R3,4096,RSA,SHA256withRSA,False,True,extranet.hspv.nrw.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
341,Sachsen-Anhalt,"FH Polizei Sachsen-Anhalt, Aschersleben (Verw-FH)",Public,fh-polizei.sachsen-anhalt.de,A+,False,False,False,False,True,False,False,QuoVadis Global SSL ICA G3,256,EC,SHA256withRSA,False,True,*.sachsen-anhalt.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
340,Rheinland-Pfalz,"Hochschule für öffentliche Verwaltung Rheinland-Pfalz (HöV) Mayen, FB Innere Verwaltung in Mayen",Public,hoev-rlp.de,A,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,hoev-rlp.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
